Date	Price	Open	High	Low	Vol.	Change %
25-Aug-17	328.7	325.62	338.25	324.04	378.01K	0.95%
24-Aug-17	325.62	316.5	329.56	314.14	326.98K	2.88%
23-Aug-17	316.5	312.54	325	311.65	402.80K	1.27%
22-Aug-17	312.54	322.24	329.96	285.01	857.28K	-3.01%
21-Aug-17	322.24	298.37	346.99	294.53	1.15M	8.00%
20-Aug-17	298.37	292.78	299	286.96	304.35K	1.91%
19-Aug-17	292.78	292	298.51	280	554.28K	0.27%
18-Aug-17	292	299	307	286	578.06K	-2.34%
17-Aug-17	299	301.34	312	297.01	465.80K	-0.78%
16-Aug-17	301.34	286	304	279.94	526.52K	5.36%
15-Aug-17	286	298.22	299.91	272.29	629.18K	-4.10%
14-Aug-17	298.22	296.64	306.48	293.99	371.28K	0.53%
13-Aug-17	296.64	307.22	308	285.21	582.97K	-3.44%
12-Aug-17	307.22	308.81	319.78	299	561.91K	-0.51%
11-Aug-17	308.81	295.97	310.42	294	455.52K	4.34%
10-Aug-17	295.97	293.99	310.05	287.6	543.93K	0.67%
9-Aug-17	293.99	295.83	316	277	1.40M	-0.62%
8-Aug-17	295.83	269.51	299.5	265	726.47K	9.77%
7-Aug-17	269.51	264.29	274.6	257.32	511.60K	1.98%
6-Aug-17	264.29	253.87	271.5	251	734.52K	4.10%
5-Aug-17	253.87	220.73	259.9	219.23	822.05K	15.01%
4-Aug-17	220.73	224.79	228.3	218.66	292.12K	-1.81%
3-Aug-17	224.79	218	228.2	217.07	336.65K	3.11%
2-Aug-17	218	225.97	229.7	215	558.15K	-3.53%
1-Aug-17	225.97	200.81	232.59	200.8	1.23M	12.53%
31-Jul-17	200.81	195.31	201.5	188.12	444.15K	2.82%
30-Jul-17	195.31	206.76	210.76	192.21	522.57K	-5.54%
29-Jul-17	206.76	191.2	213	176.95	866.05K	8.14%
28-Jul-17	191.2	202.54	204.19	188.1	493.90K	-5.60%
27-Jul-17	202.54	203.33	207	197.86	410.96K	-0.39%
26-Jul-17	203.33	202.7	209.59	191.76	685.64K	0.31%
25-Jul-17	202.7	226.59	227.69	190.49	1.08M	-10.54%
24-Jul-17	226.59	228.15	232.56	223.64	355.76K	-0.68%
23-Jul-17	228.15	232.01	236.57	219	410.73K	-1.66%
22-Jul-17	232.01	216.11	237.19	214.35	556.21K	7.36%
21-Jul-17	216.11	227.29	239	208	853.87K	-4.92%
20-Jul-17	227.29	194.63	238	194.63	2.11M	16.78%
19-Jul-17	194.63	226.56	245.61	187	2.33M	-14.09%
18-Jul-17	226.56	190.16	258	177.5	2.52M	19.14%
17-Jul-17	190.16	157.4	190.61	155	1.45M	20.81%
16-Jul-17	157.4	170.15	172.7	136.12	2.11M	-7.49%
15-Jul-17	170.15	196.49	197.8	169.82	694.52K	-13.41%
14-Jul-17	196.49	205	207.76	179.58	971.73K	-4.15%
13-Jul-17	205	223.92	224.99	189.46	842.98K	-8.45%
12-Jul-17	223.92	188.63	225	177.78	1.09M	18.71%
11-Jul-17	188.63	202	215	169	1.56M	-6.62%
10-Jul-17	202	234.97	238.01	187.5	1.01M	-14.03%
9-Jul-17	234.97	245.23	249	234.15	201.47K	-4.18%
8-Jul-17	245.23	238.38	246.66	226.68	365.16K	2.87%
7-Jul-17	238.38	265.35	265.8	233.84	496.51K	-10.16%
6-Jul-17	265.35	264.77	273	258.37	240.42K	0.22%
5-Jul-17	264.77	266.68	272.12	249.53	436.76K	-0.72%
4-Jul-17	266.68	273.99	283	260	425.00K	-2.67%
3-Jul-17	273.99	277.64	283.98	266.45	336.35K	-1.31%
2-Jul-17	277.64	255	285.91	242.81	488.52K	8.88%
1-Jul-17	255	275.62	277.63	238	716.32K	-7.48%
30-Jun-17	275.62	285.3	301.9	267.35	386.78K	-3.39%
29-Jun-17	285.3	311.62	318.27	276	620.08K	-8.45%
28-Jun-17	311.62	279	318.27	255	910.35K	11.69%
27-Jun-17	279	251.3	279	204.11	1.09M	11.02%
26-Jun-17	251.3	277	286.85	214.99	1.36M	-9.28%
25-Jun-17	277	296.89	306.39	253.2	508.55K	-6.70%
24-Jun-17	296.89	324.37	327.55	291.53	195.47K	-8.47%
23-Jun-17	324.37	320.94	329.9	316.36	105.60K	1.07%
22-Jun-17	320.94	321.66	328.99	305	351.82K	-0.22%
21-Jun-17	321.66	344.15	348.5	287.11	642.80K	-6.53%
20-Jun-17	344.15	355.5	366.52	328	342.67K	-3.19%
19-Jun-17	355.5	348.88	362.5	344.13	174.45K	1.90%
18-Jun-17	348.88	364.56	377.46	336.89	283.22K	-4.30%
17-Jun-17	364.56	348.44	366.08	332	219.77K	4.63%
16-Jun-17	348.44	338.7	355.51	305.22	347.87K	2.88%
15-Jun-17	338.7	335.95	344	265	1.15M	0.82%
14-Jun-17	335.95	382.7	385.73	315	593.56K	-12.22%
13-Jun-17	382.7	386.9	395	345.61	442.31K	-1.09%
12-Jun-17	386.9	336.33	412.21	297	1.17M	15.04%
11-Jun-17	336.33	325.88	347	310	503.72K	3.21%
10-Jun-17	325.88	278.41	341.94	278.26	564.75K	17.05%
9-Jun-17	278.41	256.95	279.9	256.95	271.54K	8.35%
8-Jun-17	256.95	250.7	258.93	242.04	147.19K	2.49%
7-Jun-17	250.7	261.89	263.7	241.01	253.51K	-4.27%
6-Jun-17	261.89	242.16	264.99	238.23	412.07K	8.15%
5-Jun-17	242.16	241.06	244.29	231.72	202.57K	0.46%
4-Jun-17	241.06	217.01	245.98	216.1	375.99K	11.08%
3-Jun-17	217.01	214.77	217.99	210.01	96.06K	1.04%
2-Jun-17	214.77	211.4	219.21	208.23	152.45K	1.59%
1-Jun-17	211.4	218.34	227.32	196	453.56K	-3.18%
31-May-17	218.34	224.69	230.55	200.9	584.48K	-2.83%
30-May-17	224.69	189.99	229.98	182	757.87K	18.26%
29-May-17	189.99	161.91	191.3	155.01	472.38K	17.34%
28-May-17	161.91	149.99	172.79	149.66	643.59K	7.95%
27-May-17	149.99	152.8	161	110.42	1.26M	-1.84%
26-May-17	152.8	168.71	187	143.64	649.59K	-9.43%
25-May-17	168.71	183.88	206.06	155	862.96K	-8.25%
24-May-17	183.88	168.24	197.41	166.33	645.09K	9.30%
23-May-17	168.24	154.92	174.3	148.6	507.16K	8.60%
22-May-17	154.92	146.14	190	136.8	1.65M	6.01%
21-May-17	146.14	123.03	146.4	122.32	769.98K	18.78%
20-May-17	123.03	124.4	128.95	119.54	429.97K	-1.10%
19-May-17	124.4	98.6	129.25	98.31	900.72K	26.17%
18-May-17	98.6	89.67	98.89	89.42	437.25K	9.96%
17-May-17	89.67	88.17	90.93	83.77	174.84K	1.70%
16-May-17	88.17	92.56	93.48	85.43	193.41K	-4.74%
15-May-17	92.56	90.37	95.17	90.37	403.46K	2.42%
14-May-17	90.37	89.9	91.92	88.11	173.21K	0.52%
13-May-17	89.9	86.99	89.99	84.5	106.01K	3.35%
12-May-17	86.99	89.38	92	83.85	283.23K	-2.67%
11-May-17	89.38	88.33	91.5	87.35	210.47K	1.19%
10-May-17	88.33	88.94	92.46	86.6	195.51K	-0.69%
9-May-17	88.94	88.97	91.1	77.76	703.65K	-0.03%
8-May-17	88.97	94.21	95.48	88.11	349.34K	-5.56%
7-May-17	94.21	96.65	98	90.89	219.19K	-2.52%
6-May-17	96.65	91.5	96.84	90.53	243.52K	5.63%
5-May-17	91.5	99.2	101.7	88.2	718.17K	-7.76%
4-May-17	99.2	85.79	99.78	84.61	822.13K	15.63%
3-May-17	85.79	82.01	86.62	81	357.12K	4.61%
2-May-17	82.01	81.4	85.18	79.49	361.70K	0.75%
1-May-17	81.4	83.51	88.1	66	1.26M	-2.53%
30-Apr-17	83.51	73.55	84	72.6	492.64K	13.54%
29-Apr-17	73.55	76	77.6	71.2	474.76K	-3.22%
28-Apr-17	76	68	77.4	66	959.41K	11.76%
27-Apr-17	68	57.31	68	56.92	526.52K	18.65%
26-Apr-17	57.31	53.9	58.38	53.66	530.34K	6.33%
25-Apr-17	53.9	53.54	54.21	53.25	97.44K	0.67%
24-Apr-17	53.54	53.33	54.48	53	202.96K	0.39%
23-Apr-17	53.33	52.15	54.44	51.75	186.86K	2.26%
22-Apr-17	52.15	51.37	52.78	51.03	125.32K	1.52%
21-Apr-17	51.37	51.96	52.27	51.1	156.43K	-1.14%
20-Apr-17	51.96	49.66	52.45	48.6	347.61K	4.63%
19-Apr-17	49.66	52.42	53	45	460.60K	-5.27%
18-Apr-17	52.42	49.52	53	49.07	643.62K	5.86%
17-Apr-17	49.52	49.58	50.27	48.88	170.64K	-0.12%
16-Apr-17	49.58	49.71	49.9	48.87	64.04K	-0.26%
15-Apr-17	49.71	48.5	50.48	47.95	332.29K	2.49%
14-Apr-17	48.5	50.65	50.65	47.34	394.47K	-4.24%
13-Apr-17	50.65	46.85	51.51	46.85	520.86K	8.11%
12-Apr-17	46.85	44.21	48.47	43.84	537.21K	5.97%
11-Apr-17	44.21	44.17	44.8	43.8	113.37K	0.09%
10-Apr-17	44.17	43.94	44.76	43.01	218.12K	0.52%
9-Apr-17	43.94	44.51	44.86	43.18	177.31K	-1.28%
8-Apr-17	44.51	42.25	45.76	42.25	363.84K	5.35%
7-Apr-17	42.25	43.11	44.53	41.78	277.52K	-1.99%
6-Apr-17	43.11	45.35	46.03	41.25	649.41K	-4.94%
5-Apr-17	45.35	44.41	47.53	44.19	564.40K	2.12%
4-Apr-17	44.41	44.28	45.69	41.05	762.88K	0.29%
3-Apr-17	44.28	48.6	48.6	42.77	1.17M	-8.89%
2-Apr-17	48.6	50.59	51.59	47.7	784.60K	-3.93%
1-Apr-17	50.59	49.72	51.87	48.7	386.43K	1.75%
31-Mar-17	49.72	51.62	51.83	46.82	784.70K	-3.68%
30-Mar-17	51.62	52.88	53.28	50.75	373.98K	-2.38%
29-Mar-17	52.88	50.16	54.3	49.4	685.32K	5.42%
28-Mar-17	50.16	48.93	50.6	47.95	453.92K	2.51%
27-Mar-17	48.93	50.46	52.01	47.67	389.87K	-3.03%
26-Mar-17	50.46	50.75	51.8	46.55	461.99K	-0.57%
25-Mar-17	50.75	54.01	54.9	47.46	1.15M	-6.04%
