"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 17, 2019","0.26544","0.26061","0.26926","0.25808","2.84B","1.85%"
"Aug 16, 2019","0.26061","0.26401","0.26501","0.25534","2.28B","-1.32%"
"Aug 15, 2019","0.26410","0.26322","0.26836","0.25286","2.27B","0.37%"
"Aug 14, 2019","0.26313","0.29799","0.29853","0.24016","2.55B","-11.67%"
"Aug 13, 2019","0.29790","0.30066","0.30102","0.29335","920.43M","-0.92%"
"Aug 12, 2019","0.30067","0.30288","0.30504","0.29830","802.18M","-0.73%"
"Aug 11, 2019","0.30287","0.29921","0.30591","0.29551","849.00M","1.21%"
"Aug 10, 2019","0.29925","0.29658","0.30535","0.29259","1.12B","0.92%"
"Aug 09, 2019","0.29651","0.30838","0.30893","0.29043","1.10B","-3.85%"
"Aug 08, 2019","0.30838","0.31091","0.31187","0.30522","971.56M","-0.85%"
"Aug 07, 2019","0.31104","0.31193","0.31659","0.30808","961.19M","-0.29%"
"Aug 06, 2019","0.31193","0.32220","0.32398","0.30848","1.07B","-3.16%"
"Aug 05, 2019","0.32211","0.31831","0.33075","0.31828","1.23B","1.19%"
"Aug 04, 2019","0.31831","0.31601","0.32253","0.31142","1.02B","0.73%"
"Aug 03, 2019","0.31601","0.31166","0.31732","0.31104","848.31M","1.41%"
"Aug 02, 2019","0.31163","0.31566","0.31760","0.30908","876.75M","-1.27%"
"Aug 01, 2019","0.31565","0.31966","0.31967","0.31170","898.94M","-1.25%"
"Jul 31, 2019","0.31966","0.31819","0.32318","0.31550","891.75M","0.46%"
"Jul 30, 2019","0.31819","0.31019","0.32118","0.30718","892.80M","2.59%"
"Jul 29, 2019","0.31016","0.31170","0.31422","0.30709","800.80M","-0.49%"
"Jul 28, 2019","0.31170","0.30994","0.31363","0.30091","964.97M","0.57%"
"Jul 27, 2019","0.30993","0.32336","0.32587","0.30607","1.03B","-4.15%"
"Jul 26, 2019","0.32336","0.31333","0.32486","0.30756","924.79M","3.20%"
"Jul 25, 2019","0.31333","0.31545","0.32190","0.31186","974.67M","-0.67%"
"Jul 24, 2019","0.31545","0.30888","0.31863","0.30412","1.13B","2.13%"
"Jul 23, 2019","0.30886","0.32125","0.32125","0.30604","1.11B","-3.86%"
"Jul 22, 2019","0.32126","0.33069","0.33213","0.31608","1.13B","-2.85%"
"Jul 21, 2019","0.33070","0.33283","0.33469","0.32106","1.10B","-0.65%"
"Jul 20, 2019","0.33286","0.31866","0.34033","0.31854","1.25B","4.46%"
"Jul 19, 2019","0.31866","0.32028","0.32197","0.31028","1.14B","-0.51%"
"Jul 18, 2019","0.32028","0.31011","0.32581","0.30412","1.54B","3.27%"
"Jul 17, 2019","0.31013","0.29531","0.32359","0.29323","1.73B","5.02%"
"Jul 16, 2019","0.29532","0.31293","0.31940","0.28609","1.75B","-5.62%"
"Jul 15, 2019","0.31290","0.30434","0.32309","0.29498","1.78B","2.76%"
"Jul 14, 2019","0.30451","0.33204","0.33506","0.30008","1.59B","-8.30%"
"Jul 13, 2019","0.33206","0.34351","0.34423","0.32414","1.15B","-3.33%"
"Jul 12, 2019","0.34351","0.32896","0.34889","0.32065","1.54B","4.44%"
"Jul 11, 2019","0.32890","0.36143","0.36235","0.31938","2.20B","-9.00%"
"Jul 10, 2019","0.36144","0.39327","0.39611","0.34428","2.21B","-8.09%"
"Jul 09, 2019","0.39327","0.40098","0.40652","0.38961","1.24B","-1.94%"
"Jul 08, 2019","0.40104","0.39662","0.40273","0.39181","992.34M","1.12%"
"Jul 07, 2019","0.39661","0.39022","0.39973","0.38725","1.11B","1.64%"
"Jul 06, 2019","0.39022","0.37896","0.40960","0.37877","1.35B","2.98%"
"Jul 05, 2019","0.37891","0.38770","0.38880","0.37489","1.20B","-2.26%"
"Jul 04, 2019","0.38768","0.40426","0.40452","0.38642","1.20B","-4.10%"
"Jul 03, 2019","0.40425","0.39828","0.40511","0.39512","1.07B","1.50%"
"Jul 02, 2019","0.39829","0.40697","0.41065","0.38462","1.48B","-2.12%"
"Jul 01, 2019","0.40692","0.39699","0.42120","0.38951","1.59B","2.51%"
"Jun 30, 2019","0.39695","0.42674","0.42827","0.39648","1.50B","-6.98%"
"Jun 29, 2019","0.42673","0.42630","0.42960","0.40502","1.60B","0.10%"
"Jun 28, 2019","0.42630","0.40998","0.42665","0.40588","1.63B","4.04%"
"Jun 27, 2019","0.40976","0.46738","0.47071","0.39489","2.96B","-12.33%"
"Jun 26, 2019","0.46739","0.46811","0.49582","0.45328","2.87B","-0.16%"
"Jun 25, 2019","0.46812","0.47394","0.47639","0.45774","1.73B","-1.23%"
"Jun 24, 2019","0.47394","0.47016","0.47554","0.45100","1.49B","0.80%"
"Jun 23, 2019","0.47017","0.47707","0.49215","0.46529","2.13B","-1.45%"
"Jun 22, 2019","0.47707","0.44318","0.50552","0.44022","3.24B","7.65%"
"Jun 21, 2019","0.44316","0.42984","0.44739","0.42973","1.50B","3.10%"
"Jun 20, 2019","0.42986","0.43419","0.43523","0.42075","1.25B","-1.00%"
"Jun 19, 2019","0.43418","0.42717","0.43792","0.42432","1.23B","1.63%"
"Jun 18, 2019","0.42720","0.44722","0.45471","0.42021","2.03B","-4.49%"
"Jun 17, 2019","0.44728","0.42751","0.46044","0.42615","2.03B","4.63%"
"Jun 16, 2019","0.42748","0.40947","0.44041","0.40683","1.84B","4.40%"
"Jun 15, 2019","0.40947","0.40194","0.41203","0.40039","1.27B","1.85%"
"Jun 14, 2019","0.40204","0.39882","0.40300","0.39079","1.11B","0.81%"
"Jun 13, 2019","0.39882","0.40063","0.40797","0.39554","1.12B","-0.47%"
"Jun 12, 2019","0.40068","0.39204","0.40090","0.38749","1.22B","2.20%"
"Jun 11, 2019","0.39205","0.40005","0.40176","0.38260","1.22B","-2.00%"
"Jun 10, 2019","0.40003","0.38540","0.40303","0.38064","1.40B","3.78%"
"Jun 09, 2019","0.38547","0.40720","0.41027","0.37232","1.47B","-5.34%"
"Jun 08, 2019","0.40721","0.41974","0.42205","0.40262","1.03B","-2.98%"
"Jun 07, 2019","0.41973","0.41935","0.42999","0.41434","1.38B","0.09%"
"Jun 06, 2019","0.41935","0.40042","0.42292","0.39128","1.80B","4.73%"
"Jun 05, 2019","0.40041","0.39836","0.40557","0.38824","1.62B","0.51%"
"Jun 04, 2019","0.39837","0.41808","0.41877","0.38531","2.44B","-4.71%"
"Jun 03, 2019","0.41805","0.44401","0.46336","0.41805","2.38B","-5.85%"
"Jun 02, 2019","0.44403","0.42891","0.44665","0.42786","1.25B","3.52%"
"Jun 01, 2019","0.42894","0.43842","0.44121","0.41956","1.47B","-2.16%"
"May 31, 2019","0.43841","0.41843","0.44049","0.40806","1.96B","4.78%"
"May 30, 2019","0.41841","0.44277","0.47232","0.40294","3.27B","-5.50%"
"May 29, 2019","0.44275","0.44861","0.45595","0.42106","2.10B","-1.31%"
"May 28, 2019","0.44863","0.43356","0.45732","0.41911","2.32B","3.50%"
"May 27, 2019","0.43344","0.40471","0.44539","0.40323","2.14B","7.12%"
