"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 08, 2020","0.1468","0.1388","0.1475","0.1373","497.23M","5.77%"
"Aug 07, 2020","0.1388","0.1443","0.1470","0.1333","545.18M","-3.83%"
"Aug 06, 2020","0.1443","0.1422","0.1457","0.1400","443.60M","1.46%"
"Aug 05, 2020","0.1422","0.1433","0.1452","0.1403","460.38M","-0.73%"
"Aug 04, 2020","0.1433","0.1372","0.1479","0.1363","677.47M","4.41%"
"Aug 03, 2020","0.1372","0.1337","0.1391","0.1322","424.27M","2.61%"
"Aug 02, 2020","0.1337","0.1442","0.1482","0.1267","902.03M","-7.24%"
"Aug 01, 2020","0.1442","0.1388","0.1466","0.1383","674.87M","3.82%"
"Jul 31, 2020","0.1388","0.1405","0.1411","0.1359","416.19M","-1.15%"
"Jul 30, 2020","0.1405","0.1392","0.1425","0.1370","498.13M","0.89%"
"Jul 29, 2020","0.1392","0.1488","0.1497","0.1386","817.30M","-6.43%"
"Jul 28, 2020","0.1488","0.1387","0.1507","0.1349","1.18B","7.31%"
"Jul 27, 2020","0.1387","0.1482","0.1497","0.1304","1.72B","-6.42%"
"Jul 26, 2020","0.1482","0.1435","0.1542","0.1416","1.60B","3.24%"
"Jul 25, 2020","0.1435","0.1220","0.1456","0.1219","1.37B","17.68%"
"Jul 24, 2020","0.1220","0.1242","0.1243","0.1208","353.46M","-1.80%"
"Jul 23, 2020","0.1242","0.1238","0.1260","0.1237","410.78M","0.28%"
"Jul 22, 2020","0.1238","0.1231","0.1245","0.1205","352.25M","0.58%"
"Jul 21, 2020","0.1231","0.1178","0.1245","0.1169","512.49M","4.56%"
"Jul 20, 2020","0.1178","0.1240","0.1241","0.1161","438.33M","-4.99%"
"Jul 19, 2020","0.1239","0.1227","0.1247","0.1213","376.55M","1.03%"
"Jul 18, 2020","0.1227","0.1222","0.1247","0.1183","553.94M","0.36%"
"Jul 17, 2020","0.1222","0.1260","0.1265","0.1219","579.38M","-2.99%"
"Jul 16, 2020","0.1260","0.1306","0.1330","0.1187","1.12B","-3.52%"
"Jul 15, 2020","0.1306","0.1324","0.1327","0.1275","748.53M","-1.37%"
"Jul 14, 2020","0.1324","0.1244","0.1348","0.1212","1.16B","6.42%"
"Jul 13, 2020","0.1244","0.1269","0.1357","0.1222","1.41B","-1.96%"
"Jul 12, 2020","0.1269","0.1252","0.1284","0.1206","887.71M","1.37%"
"Jul 11, 2020","0.1252","0.1184","0.1270","0.1180","972.21M","5.74%"
"Jul 10, 2020","0.1184","0.1240","0.1242","0.1105","1.47B","-4.52%"
"Jul 09, 2020","0.1240","0.1299","0.1299","0.1177","1.75B","-4.56%"
"Jul 08, 2020","0.1299","0.1177","0.1382","0.1150","2.92B","10.43%"
"Jul 07, 2020","0.1177","0.1051","0.1189","0.1030","1.49B","11.97%"
"Jul 06, 2020","0.1051","0.0983","0.1064","0.0973","971.56M","6.94%"
"Jul 05, 2020","0.0983","0.1000","0.1001","0.0943","828.32M","-1.74%"
"Jul 04, 2020","0.1000","0.0966","0.1011","0.0960","962.94M","3.56%"
"Jul 03, 2020","0.0966","0.0929","0.1019","0.0923","1.38B","3.89%"
"Jul 02, 2020","0.0929","0.0969","0.0969","0.0880","1.40B","-4.03%"
"Jul 01, 2020","0.0969","0.0830","0.0969","0.0825","1.11B","16.64%"
"Jun 30, 2020","0.0830","0.0839","0.0847","0.0819","455.05M","-1.02%"
"Jun 29, 2020","0.0839","0.0803","0.0844","0.0803","655.43M","4.43%"
"Jun 28, 2020","0.0803","0.0774","0.0811","0.0763","487.63M","3.80%"
"Jun 27, 2020","0.0774","0.0806","0.0810","0.0749","459.37M","-4.03%"
"Jun 26, 2020","0.0806","0.0817","0.0818","0.0797","370.20M","-1.25%"
"Jun 25, 2020","0.0817","0.0825","0.0835","0.0788","559.70M","-1.08%"
"Jun 24, 2020","0.0825","0.0828","0.0871","0.0801","874.13M","-0.28%"
