"","Date","AssetID","Price","Open","High","Low","Vol.","Change.."
"240",2019-05-06 05:30:00,"btc",6027.9,6042,6100.3,5906.8,6480,-0.0023
"241",2019-05-05 05:30:00,"btc",6042,6098.2,6112,5956.2,5820,-0.0092
"242",2019-05-04 05:30:00,"btc",6098.3,6019.9,6149.1,5868.2,9440,0.0137
"243",2019-05-03 05:30:00,"btc",6016,5729.6,6139.9,5716.5,19480,0.0511
"244",2019-05-02 05:30:00,"btc",5723.8,5629.5,5779.8,5618,11060,0.0167
"245",2019-05-01 05:30:00,"btc",5629.6,5599.6,5655,5585.5,5530,0.0054
"246",2019-04-30 05:30:00,"btc",5599.5,5480,5612,5454.9,7440,0.0218
"247",2019-04-29 05:30:00,"btc",5480.1,5486.8,5515.2,5370.3,7810,-0.0012
"248",2019-04-28 05:30:00,"btc",5486.8,5400.6,5542.2,5400.6,7760,0.0157
"249",2019-04-27 05:30:00,"btc",5401.8,5410.9,5456.9,5355.4,4570,-0.0017
"250",2019-04-26 05:30:00,"btc",5410.8,5215.6,5517.1,5174.1,21530,0.0368
"251",2019-04-25 05:30:00,"btc",5219,5479.6,5556.8,5065.2,21490,-0.0477
"252",2019-04-24 05:30:00,"btc",5480.3,5547.1,5647.4,5415,16530,-0.0127
"253",2019-04-23 05:30:00,"btc",5550.9,5417.8,5645,5395.2,18760,0.0246
"254",2019-04-22 05:30:00,"btc",5417.8,5320.3,5447.5,5276.5,11950,0.018
"255",2019-04-21 05:30:00,"btc",5321.9,5340.1,5366.1,5259.4,6150,-0.0034
"256",2019-04-20 05:30:00,"btc",5340,5314.1,5375.6,5289.2,6480,0.0049
"257",2019-04-19 05:30:00,"btc",5314,5310.8,5371.1,5225,6310,6e-04
"258",2019-04-18 05:30:00,"btc",5310.8,5254.5,5339.3,5254,9040,0.0107
"259",2019-04-17 05:30:00,"btc",5254.5,5234.3,5291.1,5224.7,9280,0.0039
"260",2019-04-16 05:30:00,"btc",5234.3,5042.8,5256.2,5030,8380,0.0367
"261",2019-04-15 05:30:00,"btc",5049.2,5190.1,5217.1,5000.7,9520,-0.0279
"262",2019-04-14 05:30:00,"btc",5194.3,5103.7,5209,5064.2,4150,0.0181
"263",2019-04-13 05:30:00,"btc",5101.8,5114.1,5160.8,5075.3,5210,-0.0024
"264",2019-04-12 05:30:00,"btc",5114,5059,5134.9,4935.2,9220,0.0095
"265",2019-04-11 05:30:00,"btc",5065.8,5315.5,5340,5001.1,19390,-0.0463
"266",2019-04-10 05:30:00,"btc",5311.7,5213,5487.4,5200.5,15780,0.0183
"267",2019-04-09 05:30:00,"btc",5216.3,5312.4,5312.5,5173.5,11900,-0.0181
"268",2019-04-08 05:30:00,"btc",5312.5,5238.9,5361.7,5148.5,17820,0.0142
"269",2019-04-07 05:30:00,"btc",5238.1,5091.1,5313.1,5075,9950,0.029
"270",2019-04-06 05:30:00,"btc",5090.5,5080.4,5280,4968.1,14200,0.002
"271",2019-04-05 05:30:00,"btc",5080.4,4939.3,5130,4930.1,11360,0.0287
"272",2019-04-04 05:30:00,"btc",4938.9,4976.9,5099.9,4834,15420,-0.0079
"273",2019-04-03 05:30:00,"btc",4978,4929.3,5330.1,4849.1,44280,0.0103
"274",2019-04-02 05:30:00,"btc",4927.1,4196.9,5079.4,4189.7,54140,0.174
"275",2019-04-01 05:30:00,"btc",4196.8,4167.5,4220.8,4127.2,7010,0.007
"276",2019-03-31 05:30:00,"btc",4167.6,4165.1,4181.4,4153.1,2270,6e-04
"277",2019-03-30 05:30:00,"btc",4165.1,4179.1,4210,4117.2,6630,-0.0033
"278",2019-03-29 05:30:00,"btc",4179,4092.6,4188,4084.7,8650,0.0211
"279",2019-03-28 05:30:00,"btc",4092.6,4102.7,4104,4066.4,6220,-0.0024
"280",2019-03-27 05:30:00,"btc",4102.5,3992.7,4109.6,3979.6,7930,0.0278
"281",2019-03-26 05:30:00,"btc",3991.7,3970,3994.8,3951,5090,0.0055
"282",2019-03-25 05:30:00,"btc",3970,4041.4,4049.9,3939.1,6700,-0.0177
"283",2019-03-24 05:30:00,"btc",4041.4,4063,4063.2,4011.5,3360,-0.0054
"284",2019-03-23 05:30:00,"btc",4063.2,4045.2,4076.3,4038.5,4370,0.0044
"285",2019-03-22 05:30:00,"btc",4045.3,4044.8,4064.6,4035.1,4840,1e-04
"286",2019-03-21 05:30:00,"btc",4044.8,4127.2,4138.7,4005.2,11820,-0.02
"287",2019-03-20 05:30:00,"btc",4127.2,4104.6,4136.2,4073.9,7820,0.0055
"288",2019-03-19 05:30:00,"btc",4104.7,4073.7,4118,4056.6,5550,0.0077
"289",2019-03-18 05:30:00,"btc",4073.5,4069,4119.9,4035.6,3680,0.0011
"290",2019-03-17 05:30:00,"btc",4068.9,4088,4088.3,4041.1,3380,-0.0047
"291",2019-03-16 05:30:00,"btc",4088,4003.1,4152.7,4003.1,13940,0.0212
"292",2019-03-15 05:30:00,"btc",4003.1,3948.3,4011,3948.3,6720,0.0139
"293",2019-03-14 05:30:00,"btc",3948.3,3946.2,4000.1,3882.8,8300,1e-04
"294",2019-03-13 05:30:00,"btc",3947.9,3954.9,3972.1,3925.1,5510,-0.0016
"295",2019-03-12 05:30:00,"btc",3954.1,3950.7,3979.5,3895.2,7630,0.0013
"296",2019-03-11 05:30:00,"btc",3949,4000,4009.2,3920.7,6610,-0.0128
"297",2019-03-10 05:30:00,"btc",4000,4017.3,4017.3,3961.8,4670,-0.0043
"298",2019-03-09 05:30:00,"btc",4017.3,3940.5,4046.2,3933.9,7380,0.0195
"299",2019-03-08 05:30:00,"btc",3940.5,3964.7,4020.9,3863.7,9360,-0.0061
"300",2019-03-07 05:30:00,"btc",3964.7,3951.5,3989.6,3935.7,7640,0.0034
"301",2019-03-06 05:30:00,"btc",3951.4,3951.6,3984.1,3912.4,6590,-1e-04
"302",2019-03-05 05:30:00,"btc",3951.6,3800,3966.9,3786.2,10800,0.0399
"303",2019-03-04 05:30:00,"btc",3800,3884.8,3908.1,3767.1,10180,-0.0218
"304",2019-03-03 05:30:00,"btc",3884.8,3913,3923.4,3856.7,2880,-0.0072
"305",2019-03-02 05:30:00,"btc",3913,3915,3924,3850,5110,-3e-04
"306",2019-03-01 05:30:00,"btc",3914,3894,3948.7,3893,4760,0.0051
"307",2019-02-28 05:30:00,"btc",3894,3900.1,3988,3875,12100,-0.0022
"308",2019-02-27 05:30:00,"btc",3902.7,3896.8,3934,3767,12030,0.0015
