"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 25, 2018","0.9778","0.9786","1.0050","0.9753","2.19M","-0.09%"
"Oct 24, 2018","0.9786","0.9780","1.0016","0.9743","989.26K","0.06%"
"Oct 23, 2018","0.9780","0.9985","0.9985","0.9713","2.50M","0.45%"
"Oct 22, 2018","0.9736","0.9747","0.9994","0.9682","1.86M","-0.11%"
"Oct 21, 2018","0.9747","1.0001","1.0001","0.9733","1.28M","0.09%"
"Oct 20, 2018","0.9738","0.9772","1.0034","0.9728","1.59M","-0.35%"
"Oct 19, 2018","0.9772","0.9648","0.9931","0.9648","2.17M","1.29%"
"Oct 18, 2018","0.9648","0.9577","0.9899","0.9555","5.39M","0.75%"
"Oct 17, 2018","0.9577","0.9543","0.9891","0.9525","4.12M","0.35%"
"Oct 16, 2018","0.9543","0.9569","0.9908","0.9514","12.47M","-0.27%"
"Oct 15, 2018","0.9569","1.0203","1.0203","0.8718","30.08M","-1.98%"
"Oct 14, 2018","0.9763","0.9803","1.0202","0.9726","2.72M","-0.41%"
"Oct 13, 2018","0.9803","1.0212","1.0212","0.9794","1.66M","-0.14%"
"Oct 12, 2018","0.9817","1.0243","1.0243","0.9719","3.50M","-0.09%"
"Oct 11, 2018","0.9826","0.9831","1.0078","0.9733","5.30M","-0.05%"
"Oct 10, 2018","0.9831","1.0049","1.0049","0.9830","1.46M","-0.65%"
"Oct 09, 2018","0.9895","0.9909","1.0042","0.9888","1.30M","-0.15%"
"Oct 08, 2018","0.9909","0.9942","1.0092","0.9901","2.08M","-0.33%"
"Oct 07, 2018","0.9942","0.9940","0.9942","0.9940","611.95K","0.02%"
"Oct 06, 2018","0.9940","0.9922","0.9940","0.9922","420.89K","0.18%"
"Oct 05, 2018","0.9922","1.0070","1.0070","0.9922","1.67M","-0.18%"
"Oct 04, 2018","0.9939","0.9937","0.9939","0.9937","1.24M","0.01%"
"Oct 03, 2018","0.9939","1.0046","1.0046","0.9939","1.16M","0.19%"
"Oct 02, 2018","0.9919","1.0070","1.0070","0.9919","2.25M","-0.32%"
"Oct 01, 2018","0.9951","0.9971","0.9971","0.9951","1.20M","-0.18%"
"Sep 30, 2018","0.9969","0.9972","1.0042","0.9969","352.28K","-0.03%"
"Sep 29, 2018","0.9972","0.9983","0.9983","0.9972","503.20K","-0.10%"
"Sep 28, 2018","0.9983","1.0015","1.0015","0.9983","955.24K","0.06%"
"Sep 27, 2018","0.9977","0.9976","1.0075","0.9976","2.30M","0.01%"
"Sep 26, 2018","0.9976","1.0038","1.0090","0.9834","3.04M","-0.14%"
"Sep 25, 2018","0.9990","0.9990","1.0053","0.9982","1.02M","0.01%"
"Sep 24, 2018","0.9990","1.0002","1.0002","0.9990","1.02M","-0.01%"
"Sep 23, 2018","0.9991","0.9986","1.0019","0.9982","363.34K","0.05%"
"Sep 22, 2018","0.9986","0.9984","1.0048","0.9980","758.20K","0.02%"
"Sep 21, 2018","0.9984","0.9993","1.0092","0.9811","1.70M","-0.09%"
"Sep 20, 2018","0.9993","1.0082","1.0082","0.9993","1.69M","-0.89%"
"Sep 19, 2018","1.0082","0.9992","1.0105","0.9978","21.75K","0.91%"
"Sep 18, 2018","0.9992","0.9992","1.0137","0.9944","2.01M","0.00%"
"Sep 17, 2018","0.9992","1.0052","1.0083","0.9992","888.18K","-0.08%"
"Sep 16, 2018","0.9999","1.0065","1.0066","0.9999","93.31K","0.00%"
"Sep 15, 2018","1.0000","1.0082","1.0088","0.9991","350.76K","0.03%"
"Sep 14, 2018","0.9997","1.0088","1.0091","0.9991","1.99M","0.03%"
"Sep 13, 2018","0.9994","0.9982","1.0165","0.9982","2.78M","0.12%"
"Sep 12, 2018","0.9982","1.0187","1.0192","0.9918","2.67M","-0.03%"
"Sep 11, 2018","0.9985","0.9979","0.9985","0.9947","1.21M","0.06%"
"Sep 10, 2018","0.9979","1.0188","1.0188","0.9979","998.88K","-0.04%"
"Sep 09, 2018","0.9983","1.0005","1.0285","0.9982","907.54K","-0.22%"
"Sep 08, 2018","1.0005","0.9999","1.0191","0.9991","784.68K","0.06%"
"Sep 07, 2018","0.9999","1.0108","1.0141","0.9982","1.81M","0.17%"
"Sep 06, 2018","0.9982","0.9965","1.0117","0.9965","2.32M","0.17%"
"Sep 05, 2018","0.9965","0.9969","1.0026","0.9965","5.92M","-0.04%"
"Sep 04, 2018","0.9969","0.9985","1.0011","0.9969","2.17M","-0.16%"
"Sep 03, 2018","0.9985","0.9986","0.9986","0.9983","375.51K","-0.01%"
"Sep 02, 2018","0.9986","0.9983","1.0025","0.9941","1.74M","0.03%"
"Sep 01, 2018","0.9983","1.0000","1.0043","0.9982","1.73M","-0.16%"
"Aug 31, 2018","1.0000","1.0044","1.0051","0.9876","2.71M","0.08%"
"Aug 30, 2018","0.9992","0.9987","0.9992","0.9973","1.02M","0.04%"
"Aug 29, 2018","0.9987","0.9991","1.0022","0.9978","1.26M","0.01%"
"Aug 28, 2018","0.9986","0.9999","1.0028","0.9973","3.02M","-0.12%"
"Aug 27, 2018","0.9999","0.9993","1.0220","0.9993","1.48M","0.05%"
"Aug 26, 2018","0.9993","1.0052","1.0063","0.9929","156.37K","-0.13%"
"Aug 25, 2018","1.0007","1.0045","1.0133","0.9979","176.54K","0.12%"
"Aug 24, 2018","0.9995","1.0002","1.0070","0.9992","244.23K","-0.07%"
"Aug 23, 2018","1.0002","0.9997","1.0147","0.9995","690.68K","0.04%"
"Aug 22, 2018","0.9997","1.0039","1.0066","0.9968","1.86M","0.04%"
"Aug 21, 2018","0.9993","1.0006","1.0201","0.9991","364.15K","-0.13%"
"Aug 20, 2018","1.0006","1.0004","1.0047","0.9982","1.11M","0.02%"
"Aug 19, 2018","1.0004","1.0019","1.0042","1.0003","218.80K","-0.15%"
"Aug 18, 2018","1.0019","0.9999","1.0127","0.9999","571.54K","0.21%"
"Aug 17, 2018","0.9999","0.9993","1.0039","0.9966","865.96K","0.05%"
"Aug 16, 2018","0.9993","1.0011","1.0026","0.9976","1.57M","-0.18%"
"Aug 15, 2018","1.0011","1.0117","1.0117","1.0000","985.69K","-0.03%"
"Aug 14, 2018","1.0015","1.0000","1.0282","0.9993","2.31M","0.14%"
"Aug 13, 2018","1.0000","1.0000","1.0189","0.9935","2.86M","0.00%"
"Aug 12, 2018","1.0000","1.0011","1.0186","0.9990","265.03K","-0.11%"
"Aug 11, 2018","1.0011","1.0056","1.0074","0.9993","856.63K","0.08%"
"Aug 10, 2018","1.0003","0.9990","1.0078","0.9990","1.78M","0.13%"
"Aug 09, 2018","0.9990","1.0002","1.0103","0.9924","2.21M","-0.12%"
"Aug 08, 2018","1.0002","1.0040","1.0045","1.0002","2.48M","0.04%"
"Aug 07, 2018","0.9998","0.9975","1.0034","0.9975","867.02K","0.23%"
"Aug 06, 2018","0.9975","1.0050","1.0234","0.9890","635.29K","-0.17%"
"Aug 05, 2018","0.9992","1.0021","1.0041","0.9974","722.23K","0.03%"
"Aug 04, 2018","0.9989","1.0045","1.0045","0.9973","499.88K","-0.01%"
"Aug 03, 2018","0.9991","0.9985","0.9991","0.9974","1.52M","0.05%"
"Aug 02, 2018","0.9985","1.0058","1.0065","0.9866","675.29K","-0.10%"
"Aug 01, 2018","0.9995","0.9981","1.0055","0.9961","639.42K","0.14%"
"Jul 31, 2018","0.9981","0.9973","1.0094","0.9888","1.45M","0.08%"
"Jul 30, 2018","0.9973","0.9999","1.0006","0.9954","791.67K","-0.26%"
"Jul 29, 2018","0.9999","0.9985","1.0009","0.9944","3.12M","0.13%"
"Jul 28, 2018","0.9985","0.9997","1.0037","0.9936","212.92K","-0.12%"
"Jul 27, 2018","0.9997","1.0010","1.0014","0.9964","1.61M","0.07%"
"Jul 26, 2018","0.9990","0.9981","0.9994","0.9922","1.27M","0.08%"
"Jul 25, 2018","0.9981","0.9981","0.9998","0.9940","1.42M","0.00%"
"Jul 24, 2018","0.9981","1.0010","1.0023","0.9965","1.75M","0.03%"
"Jul 23, 2018","0.9978","0.9988","1.0009","0.9958","1.77M","-0.11%"
"Jul 22, 2018","0.9988","0.9997","1.0134","0.9953","2.10M","-0.10%"
"Jul 21, 2018","0.9998","0.9982","1.0039","0.9973","374.44K","0.16%"
"Jul 20, 2018","0.9982","0.9998","0.9999","0.9962","1.22M","-0.16%"
"Jul 19, 2018","0.9998","0.9988","0.9998","0.9955","1.42M","0.11%"
"Jul 18, 2018","0.9988","0.9990","1.0000","0.9924","3.99M","-0.03%"
"Jul 17, 2018","0.9990","0.9983","1.0005","0.9951","1.80M","0.01%"
"Jul 16, 2018","0.9989","1.0111","1.0134","0.9913","3.19M","-0.10%"
"Jul 15, 2018","1.0000","1.0045","1.0127","0.9978","1.28M","0.06%"
"Jul 14, 2018","0.9994","1.0020","1.0159","0.9958","1.42M","-0.26%"
"Jul 13, 2018","1.0020","0.9991","1.0127","0.9991","821.09K","0.28%"
"Jul 12, 2018","0.9992","1.0021","1.0112","0.9983","1.12M","-0.29%"
"Jul 11, 2018","1.0021","1.0091","1.0129","0.9990","660.47K","0.21%"
"Jul 10, 2018","1.0000","0.9992","1.0069","0.9989","710.00K","0.08%"
"Jul 09, 2018","0.9992","0.9994","1.0047","0.9992","627.25K","-0.03%"
"Jul 08, 2018","0.9994","1.0044","1.0050","0.9988","270.61K","-0.08%"
"Jul 07, 2018","1.0003","1.0057","1.0063","0.9946","423.20K","0.14%"
"Jul 06, 2018","0.9988","1.0094","1.0101","0.9964","777.36K","-0.05%"
"Jul 05, 2018","0.9993","0.9989","1.0065","0.9985","531.86K","0.04%"
"Jul 04, 2018","0.9989","0.9992","1.0049","0.9974","809.26K","-0.03%"
"Jul 03, 2018","0.9992","0.9977","0.9999","0.9962","627.60K","0.03%"
"Jul 02, 2018","0.9989","0.9948","0.9989","0.9948","899.17K","0.09%"
"Jul 01, 2018","0.9980","0.9997","1.0020","0.9949","407.40K","-0.08%"
"Jun 30, 2018","0.9988","1.0121","1.0121","0.9988","1.38M","-0.10%"
"Jun 29, 2018","0.9999","1.0111","1.0139","0.9989","903.52K","-1.11%"
"Jun 28, 2018","1.0111","1.0048","1.0111","0.9984","18.73K","1.10%"
"Jun 27, 2018","1.0001","1.0072","1.0111","0.9992","1.10M","0.04%"
"Jun 26, 2018","0.9997","1.0160","1.0160","0.9992","1.04M","-0.06%"
"Jun 25, 2018","1.0003","1.0209","1.0224","0.9915","1.92M","-0.16%"
"Jun 24, 2018","1.0019","1.0212","1.0246","1.0011","1.89M","-0.22%"
"Jun 23, 2018","1.0041","1.0264","1.0264","1.0041","306.21K","0.29%"
