Date,Price,Open,High,Low,Vol.,Change %
"Nov 05, 2017","0.001169","0.001179","0.001225","0.001151","1.29B","-0.85%"
"Nov 04, 2017","0.001179","0.001133","0.001194","0.001107","1.37B","4.06%"
"Nov 03, 2017","0.001133","0.001120","0.001158","0.001091","1.41B","1.16%"
"Nov 02, 2017","0.001120","0.001125","0.001160","0.001045","1.53B","-0.44%"
"Nov 01, 2017","0.001125","0.001147","0.001180","0.001090","1.17B","-1.92%"
"Oct 31, 2017","0.001147","0.001160","0.001178","0.001066","1.34B","-1.12%"
"Oct 30, 2017","0.001160","0.001181","0.001182","0.001100","535.28M","-1.78%"
"Oct 29, 2017","0.001181","0.001014","0.001182","0.001000","402.91M","16.47%"
"Oct 28, 2017","0.001014","0.001042","0.001048","0.000991","295.11M","-2.69%"
"Oct 27, 2017","0.001042","0.001060","0.001070","0.001020","998.25M","-1.70%"
"Oct 26, 2017","0.001060","0.001079","0.001083","0.001019","494.95M","-1.76%"
"Oct 25, 2017","0.001079","0.001060","0.001100","0.001001","359.24M","1.79%"
"Oct 24, 2017","0.001060","0.001010","0.001117","0.000950","957.84M","4.95%"
"Oct 23, 2017","0.001010","0.001013","0.001046","0.000966","2.11B","-0.30%"
"Oct 22, 2017","0.001013","0.000980","0.001060","0.000960","3.15B","3.37%"
"Oct 21, 2017","0.000980","0.001040","0.001055","0.000932","3.18B","-5.77%"
"Oct 20, 2017","0.001040","0.001069","0.001083","0.001020","3.87B","-2.71%"
"Oct 19, 2017","0.001069","0.001052","0.001079","0.001038","2.57B","1.62%"
"Oct 18, 2017","0.001052","0.001066","0.001090","0.000981","3.21B","-1.31%"
"Oct 17, 2017","0.001066","0.001151","0.001155","0.001056","16.31B","-7.38%"
"Oct 16, 2017","0.001151","0.001080","0.001169","0.001030","6.03B","6.57%"
"Oct 15, 2017","0.001080","0.001067","0.001100","0.000990","1.19B","1.22%"
"Oct 14, 2017","0.001067","0.001020","0.001116","0.001009","1.17B","4.61%"
"Oct 13, 2017","0.001020","0.001051","0.001087","0.000984","1.46B","-2.95%"
"Oct 12, 2017","0.001051","0.001036","0.001091","0.001030","1.20B","1.45%"
"Oct 11, 2017","0.001036","0.000999","0.001050","0.000988","1.13B","3.70%"
"Oct 10, 2017","0.000999","0.000976","0.001027","0.000956","903.60M","2.36%"
"Oct 09, 2017","0.000976","0.001060","0.001060","0.000961","669.53M","-7.92%"
"Oct 08, 2017","0.001060","0.001042","0.001071","0.001035","62.11M","1.73%"
"Oct 07, 2017","0.001042","0.001024","0.001048","0.000999","505.05M","1.76%"
"Oct 06, 2017","0.001024","0.001007","0.001046","0.000979","1.23B","1.69%"
"Oct 05, 2017","0.001007","0.001014","0.001033","0.000958","1.03B","-0.69%"
"Oct 04, 2017","0.001014","0.001023","0.001098","0.001004","1.48B","-0.88%"
"Oct 03, 2017","0.001023","0.001051","0.001077","0.000990","1.78B","-2.66%"
"Oct 02, 2017","0.001051","0.001076","0.001112","0.001042","1.25B","-2.32%"
"Oct 01, 2017","0.001076","0.001168","0.001169","0.000900","1.94B","-7.88%"
"Sep 30, 2017","0.001168","0.001089","0.001171","0.001084","1.34B","7.25%"
"Sep 29, 2017","0.001089","0.001109","0.001121","0.000988","2.15B","-1.80%"
"Sep 28, 2017","0.001109","0.001159","0.001239","0.001061","872.99M","-4.31%"
"Sep 27, 2017","0.001159","0.001150","0.001283","0.001123","118.22M","0.78%"
"Sep 26, 2017","0.001150","0.001146","0.001202","0.001045","48.86M","0.35%"
"Sep 25, 2017","0.001146","0.000890","0.001229","0.000881","370.82M","28.76%"
"Sep 24, 2017","0.000890","0.000944","0.000990","0.000853","1.61B","-5.72%"
"Sep 23, 2017","0.000944","0.000774","0.000965","0.000757","1.71B","21.96%"
"Sep 22, 2017","0.000774","0.000776","0.000793","0.000690","1.63B","-0.26%"
"Sep 21, 2017","0.000776","0.000838","0.000848","0.000717","1.93B","-7.40%"
"Sep 20, 2017","0.000838","0.000876","0.000921","0.000815","957.06M","-4.34%"
"Sep 19, 2017","0.000876","0.000940","0.000969","0.000840","186.74M","-6.81%"
"Sep 18, 2017","0.000940","0.000865","0.000990","0.000865","330.76M","8.67%"
"Sep 17, 2017","0.000865","0.000914","0.000918","0.000786","1.60B","-5.36%"
"Sep 16, 2017","0.000914","0.000965","0.000995","0.000810","792.78M","-5.28%"
"Sep 15, 2017","0.000965","0.000953","0.001036","0.000669","1.09B","1.26%"
"Sep 14, 2017","0.000953","0.001404","0.001489","0.000950","1.79B","-32.12%"
"Sep 13, 2017","0.001404","0.001493","0.001507","0.001299","2.26B","-5.96%"
"Sep 12, 2017","0.001493","0.001522","0.001690","0.001457","1.95B","-1.91%"
"Sep 11, 2017","0.001522","0.001544","0.001596","0.001470","1.72B","-1.42%"
"Sep 10, 2017","0.001544","0.001728","0.001738","0.001400","1.80B","-10.65%"
"Sep 09, 2017","0.001728","0.001800","0.001872","0.001672","1.58B","-4.00%"
"Sep 08, 2017","0.001800","0.002000","0.002042","0.001713","1.41B","-10.00%"
"Sep 07, 2017","0.002000","0.002031","0.002098","0.001954","1.36B","-1.53%"
"Sep 06, 2017","0.002031","0.002049","0.002085","0.001900","667.87M","-0.88%"
"Sep 05, 2017","0.002049","0.001879","0.002060","0.001708","335.01M","9.05%"
"Sep 04, 2017","0.001879","0.002160","0.002180","0.001837","1.01B","-13.01%"
"Sep 03, 2017","0.002160","0.002178","0.002451","0.002089","1.49B","-0.83%"
"Sep 02, 2017","0.002178","0.002492","0.002853","0.002117","844.59M","-12.60%"
"Sep 01, 2017","0.002492","0.002100","0.002500","0.002048","2.54B","18.67%"
"Aug 31, 2017","0.002100","0.002119","0.002230","0.001963","3.88B","-0.90%"
"Aug 30, 2017","0.002119","0.001891","0.002333","0.001777","4.47B","12.06%"
"Aug 29, 2017","0.001891","0.001794","0.001950","0.001777","1.52B","5.41%"
"Aug 28, 2017","0.001794","0.001755","0.001840","0.001703","163.08M","2.22%"
"Aug 27, 2017","0.001755","0.001752","0.001808","0.001710","7.03M","0.17%"
"Aug 26, 2017","0.001752","0.001724","0.001799","0.001644","6.06M","1.62%"
"Aug 25, 2017","0.001724","0.001805","0.001844","0.001690","7.88M","-4.49%"
"Aug 24, 2017","0.001805","0.001702","0.001823","0.001661","5.88M","6.05%"
"Aug 23, 2017","0.001702","0.001699","0.001784","0.001640","6.22M","0.18%"
"Aug 22, 2017","0.001699","0.001687","0.001745","0.001498","7.10M","0.71%"
"Aug 21, 2017","0.001687","0.001682","0.001745","0.001629","6.68M","0.30%"
"Aug 20, 2017","0.001682","0.001661","0.001725","0.001593","5.62M","1.26%"
"Aug 19, 2017","0.001661","0.001653","0.001743","0.001569","5.91M","0.48%"
"Aug 18, 2017","0.001653","0.001696","0.001764","0.001581","8.97M","-2.54%"
"Aug 17, 2017","0.001696","0.001766","0.001846","0.001576","7.85M","-3.96%"
"Aug 16, 2017","0.001766","0.001699","0.001874","0.001647","7.43M","3.94%"
"Aug 15, 2017","0.001699","0.001754","0.001846","0.001565","7.54M","-3.14%"
"Aug 14, 2017","0.001754","0.001779","0.001913","0.001670","11.67M","-1.41%"
"Aug 13, 2017","0.001779","0.001854","0.001888","0.001405","8.30M","-4.05%"
"Aug 12, 2017","0.001854","0.001871","0.001998","0.001745","7.00M","-0.91%"
"Aug 11, 2017","0.001871","0.001935","0.001998","0.001796","7.38M","-3.31%"
"Aug 10, 2017","0.001935","0.001915","0.002181","0.001814","7.11M","1.04%"
"Aug 09, 2017","0.001915","0.001965","0.001993","0.001853","6.21M","-2.54%"
"Aug 08, 2017","0.001965","0.001948","0.002020","0.001893","8.21M","0.87%"
"Aug 07, 2017","0.001948","0.001936","0.002061","0.001870","7.77M","0.62%"
"Aug 06, 2017","0.001936","0.002068","0.002161","0.001931","4.69M","-6.38%"
