"","Date","AssetID","Price","Open","High","Low","Vol.","Change.."
"77",2017-10-16 05:30:00,"btc",5764.4,5712.2,5803.2,5570.4,31410,0.0115
"78",2017-10-15 05:30:00,"btc",5698.6,5838.7,5876.9,5450,57340,-0.0234
"79",2017-10-14 05:30:00,"btc",5835,5636.8,5854.3,5567.3,36810,0.0352
"80",2017-10-13 05:30:00,"btc",5636.8,5440,5874.3,5376,99150,0.0384
"81",2017-10-12 05:30:00,"btc",5428.5,4824.9,5437.6,4815.1,79260,0.1251
"82",2017-10-11 05:30:00,"btc",4824.9,4777.7,4879.5,4715,28920,0.01
"83",2017-10-10 05:30:00,"btc",4777,4782.3,4940,4717.5,42680,-0.0011
"84",2017-10-09 05:30:00,"btc",4782.3,4612.4,4874.9,4551.3,48930,0.0367
"85",2017-10-08 05:30:00,"btc",4613.1,4435.9,4630,4417.6,29860,0.0399
"86",2017-10-07 05:30:00,"btc",4436,4370,4477.1,4316.1,17410,0.0149
"87",2017-10-06 05:30:00,"btc",4371,4312.6,4424.5,4294,25940,0.0129
"88",2017-10-05 05:30:00,"btc",4315.4,4215.9,4364.6,4134.9,25360,0.0238
"89",2017-10-04 05:30:00,"btc",4215.1,4310.6,4353.8,4177.7,26370,-0.0223
"90",2017-10-03 05:30:00,"btc",4311.1,4399.3,4439.9,4222,28540,-0.0202
"91",2017-10-02 05:30:00,"btc",4400.1,4404.3,4482,4359.8,29080,-0.001
"92",2017-10-01 05:30:00,"btc",4404.3,4366.6,4420.5,4257.7,29230,0.0085
"93",2017-09-30 05:30:00,"btc",4367,4168.1,4393.4,4160.1,31500,0.0473
"94",2017-09-29 05:30:00,"btc",4169.9,4190,4244.6,4024.7,38940,-0.0048
"95",2017-09-28 05:30:00,"btc",4190,4207.5,4268.6,4125,36570,-0.0037
"96",2017-09-27 05:30:00,"btc",4205.4,3881.6,4226.5,3878.1,48620,0.0841
"97",2017-09-26 05:30:00,"btc",3879.1,3930,3983,3850.9,21410,-0.013
"98",2017-09-25 05:30:00,"btc",3930,3654.7,3977,3654.7,40150,0.0759
"99",2017-09-24 05:30:00,"btc",3652.8,3779.6,3781.3,3620,20880,-0.0335
"100",2017-09-23 05:30:00,"btc",3779.6,3598.7,3808,3559.1,25640,0.0503
"101",2017-09-22 05:30:00,"btc",3598.5,3597.3,3743.6,3493.5,49240,-0.0014
"102",2017-09-21 05:30:00,"btc",3603.4,3875.5,3903.7,3564.4,56980,-0.0697
"103",2017-09-20 05:30:00,"btc",3873.2,3892.2,4048,3834.1,33210,-0.0069
"104",2017-09-19 05:30:00,"btc",3900,4084.4,4110,3836.2,47770,-0.0451
"105",2017-09-18 05:30:00,"btc",4084.1,3667,4113.9,3667,58980,0.114
"106",2017-09-17 05:30:00,"btc",3666.3,3680.1,3775.9,3476.3,37050,-0.0052
"107",2017-09-16 05:30:00,"btc",3685.4,3697.1,3874,3511.1,70740,-0.0034
"108",2017-09-15 05:30:00,"btc",3698,3237.4,3809,2981,183110,0.142
"109",2017-09-14 05:30:00,"btc",3238.1,3850.2,3917.2,3206.2,127510,-0.1589
"110",2017-09-13 05:30:00,"btc",3849.7,4149.4,4159.6,3734,71510,-0.0708
"111",2017-09-12 05:30:00,"btc",4142.9,4198.9,4378.4,4055.5,40040,-0.0143
"112",2017-09-11 05:30:00,"btc",4203,4234.9,4373.1,4123,30900,-0.0069
"113",2017-09-10 05:30:00,"btc",4232.1,4315.4,4325,3975.8,45870,-0.0199
"114",2017-09-09 05:30:00,"btc",4317.9,4304,4381.2,4159.4,31110,0.0028
"115",2017-09-08 05:30:00,"btc",4305.8,4613.5,4686.2,4107.1,60930,-0.0667
"116",2017-09-07 05:30:00,"btc",4613.5,4594.6,4672.8,4465.3,23130,0.0053
"117",2017-09-06 05:30:00,"btc",4589.1,4375,4631.4,4361.4,39000,0.049
"118",2017-09-05 05:30:00,"btc",4374.9,4210.6,4469.9,3900.1,57730,0.0415
"119",2017-09-04 05:30:00,"btc",4200.4,4599.2,4606,4056.5,59080,-0.0859
"120",2017-09-03 05:30:00,"btc",4595,4534.2,4699.8,4331,33560,0.0134
"121",2017-09-02 05:30:00,"btc",4534.4,4911.8,4969,4400.5,55030,-0.0755
"122",2017-09-01 05:30:00,"btc",4904.9,4718.3,4927.4,4660.7,28710,0.0396
"123",2017-08-31 05:30:00,"btc",4718.2,4567.9,4749.9,4567.9,18470,0.0327
"124",2017-08-30 05:30:00,"btc",4569,4586.6,4641.1,4481.1,17070,-0.0039
"125",2017-08-29 05:30:00,"btc",4587.1,4385.1,4644.2,4336.7,32700,0.0464
"126",2017-08-28 05:30:00,"btc",4383.8,4330.7,4395.2,4175.7,21220,0.012
"127",2017-08-27 05:30:00,"btc",4331.8,4340.2,4405.7,4305,11160,-0.0023
"128",2017-08-26 05:30:00,"btc",4341.7,4351.5,4364,4243.6,14800,-0.0023
"129",2017-08-25 05:30:00,"btc",4351.5,4324.1,4461.2,4277.4,27760,0.0061
"130",2017-08-24 05:30:00,"btc",4325.2,4135,4370.8,4093,22040,0.0475
"131",2017-08-23 05:30:00,"btc",4129.1,4086.9,4248.6,4055.9,27490,0.0135
"132",2017-08-22 05:30:00,"btc",4074,3998.9,4140,3600,61720,0.0179
"133",2017-08-21 05:30:00,"btc",4002.5,4066.3,4093.5,3956.4,26610,-0.0152
"134",2017-08-20 05:30:00,"btc",4064.3,4145,4192,4040.9,25100,-0.0195
"135",2017-08-19 05:30:00,"btc",4145.1,4088.2,4184.1,3920,41770,0.0134
"136",2017-08-18 05:30:00,"btc",4090.2,4269.7,4359,3957,46800,-0.0399
"137",2017-08-17 05:30:00,"btc",4260,4386.4,4489.1,4178.1,40300,-0.0288
"138",2017-08-16 05:30:00,"btc",4386.3,4160,4403.6,3928.1,35290,0.0565
"139",2017-08-15 05:30:00,"btc",4151.9,4321,4430,3841.9,64130,-0.0388
"140",2017-08-14 05:30:00,"btc",4319.5,4061.6,4330.3,3969.3,34220,0.0657
"141",2017-08-13 05:30:00,"btc",4053.3,3866.2,4183.7,3836.1,48160,0.0486
"142",2017-08-12 05:30:00,"btc",3865.5,3643.4,3965.4,3590,37660,0.0608
"143",2017-08-11 05:30:00,"btc",3644.1,3404.7,3690.6,3380,26430,0.0693
"144",2017-08-10 05:30:00,"btc",3407.9,3340.2,3444.4,3310,19130,0.0204
"145",2017-08-09 05:30:00,"btc",3339.9,3415,3424.4,3236.8,26250,-0.022
"146",2017-08-08 05:30:00,"btc",3415,3395,3482.9,3343.8,31720,0.0054
"147",2017-08-07 05:30:00,"btc",3396.7,3232.5,3440,3190,24540,0.0523
"148",2017-08-06 05:30:00,"btc",3227.9,3255,3309.8,3156,16950,-0.0088
"149",2017-08-05 05:30:00,"btc",3256.4,2860,3331.9,2855,50560,0.1386
"150",2017-08-04 05:30:00,"btc",2860,2790.3,2874.8,2762.6,18990,0.025
"151",2017-08-03 05:30:00,"btc",2790.3,2702,2813,2698,16860,0.0327
"152",2017-08-02 05:30:00,"btc",2702,2733.8,2757.8,2640,23760,-0.0107
"153",2017-08-01 05:30:00,"btc",2731.2,2854.3,2901.6,2615.8,42310,-0.0437
"154",2017-07-31 05:30:00,"btc",2856,2748.9,2883.5,2694.8,27560,0.0389
"155",2017-07-30 05:30:00,"btc",2749,2713.7,2756.2,2595,34970,0.0129
"156",2017-07-29 05:30:00,"btc",2714.1,2784.8,2794.2,2662.6,24250,-0.0254
"157",2017-07-28 05:30:00,"btc",2784.8,2664.6,2819.9,2655.5,40540,0.045
"158",2017-07-27 05:30:00,"btc",2664.9,2527.7,2682.2,2511,31360,0.0551
"159",2017-07-26 05:30:00,"btc",2525.7,2560.9,2612,2404.6,34180,-0.0137
"160",2017-07-25 05:30:00,"btc",2560.9,2769.7,2790.1,2435.7,56100,-0.0754
"161",2017-07-24 05:30:00,"btc",2769.7,2750.1,2812,2707.3,20710,0.0081
"162",2017-07-23 05:30:00,"btc",2747.5,2845.7,2875.7,2656.2,35180,-0.0345
"163",2017-07-22 05:30:00,"btc",2845.7,2659,2912.9,2642.8,35250,0.0682
"164",2017-07-21 05:30:00,"btc",2664,2874.5,2874.5,2615,57430,-0.0673
"165",2017-07-20 05:30:00,"btc",2856.3,2253.3,2919.9,2253.3,83440,0.2677
"166",2017-07-19 05:30:00,"btc",2253.1,2302.2,2399.9,2214.2,35810,-0.0213
"167",2017-07-18 05:30:00,"btc",2302.1,2220,2380.2,2139.8,44100,0.0374
"168",2017-07-17 05:30:00,"btc",2219,1925,2223.3,1924.1,40480,0.1528
"169",2017-07-16 05:30:00,"btc",1924.9,1979.7,2048.8,1835.8,53020,-0.0271
"170",2017-07-15 05:30:00,"btc",1978.6,2206.5,2210.1,1975.7,41760,-0.1027
"171",2017-07-14 05:30:00,"btc",2205.1,2329.4,2345.6,2138,27740,-0.0532
"172",2017-07-13 05:30:00,"btc",2329,2375.6,2400,2293.8,18420,-0.0191
"173",2017-07-12 05:30:00,"btc",2374.4,2285.6,2394,2195.8,21670,0.0404
"174",2017-07-11 05:30:00,"btc",2282.1,2318.3,2372.8,2183.3,33060,-0.0156
"175",2017-07-10 05:30:00,"btc",2318.3,2477.9,2498.1,2240,28090,-0.0644
"176",2017-07-09 05:30:00,"btc",2478,2542,2555.6,2473.7,7780,-0.0252
"177",2017-07-08 05:30:00,"btc",2542,2479.3,2542.6,2436.8,9690,0.0253
"178",2017-07-07 05:30:00,"btc",2479.3,2593.2,2598,2447,17680,-0.0439
"179",2017-07-06 05:30:00,"btc",2593.1,2598.6,2603.3,2546,9830,-0.0021
"180",2017-07-05 05:30:00,"btc",2598.5,2579.9,2617.6,2482.5,13540,0.0062
"181",2017-07-04 05:30:00,"btc",2582.6,2525.9,2628,2512.4,15750,0.0232
"182",2017-07-03 05:30:00,"btc",2524,2445.1,2584,2416.2,16140,0.0323
"183",2017-07-02 05:30:00,"btc",2445,2346.2,2470,2302,12030,0.0406
"184",2017-07-01 05:30:00,"btc",2349.5,2420.6,2440.9,2291,15080,-0.0294
"185",2017-06-30 05:30:00,"btc",2420.7,2472.4,2511.1,2406.6,10400,-0.02
"186",2017-06-29 05:30:00,"btc",2470.1,2518.2,2537,2424.1,12960,-0.0191
