"","Date","AssetID","Price","Open","High","Low","Vol.","Change.."
"60",2020-11-02 05:30:00,"btc",13563,13756,13828.5,13414,6590,-0.014
"61",2020-11-01 05:30:00,"btc",13756,13788,13829,13679.5,3110,-0.0023
"62",2020-10-31 05:30:00,"btc",13788,13568,13958,13499,8950,0.0162
"63",2020-10-30 05:30:00,"btc",13568,13451,13642.2,13250,4660,0.0087
"64",2020-10-29 05:30:00,"btc",13451,13272,13555.1,13153,4070,0.0135
"65",2020-10-28 05:30:00,"btc",13272,13626.3,13763,13041.2,7110,-0.026
"66",2020-10-27 05:30:00,"btc",13626.3,13061,13703.5,13061,8980,0.0433
"67",2020-10-26 05:30:00,"btc",13061,13037,13205,12863,3680,0.0018
"68",2020-10-25 05:30:00,"btc",13037,13127,13298,12990,3630,-0.0072
"69",2020-10-24 05:30:00,"btc",13132,12935,13166,12905,1970,0.0152
"70",2020-10-23 05:30:00,"btc",12935,12988,12999,12757,2900,-0.0041
"71",2020-10-22 05:30:00,"btc",12988,12810.9,13128,12738.3,6090,0.0127
"72",2020-10-21 05:30:00,"btc",12825,11925,13099,11925,15400,0.0755
"73",2020-10-20 05:30:00,"btc",11925,11757,11980,11723,5420,0.0143
"74",2020-10-19 05:30:00,"btc",11757,11518,11764,11451,3770,0.0208
"75",2020-10-18 05:30:00,"btc",11518,11375,11518,11366,1320,0.0126
"76",2020-10-17 05:30:00,"btc",11375,11325,11375,11325,1040,0.0044
"77",2020-10-16 05:30:00,"btc",11325,11509,11540,11268.2,3460,-0.016
"78",2020-10-15 05:30:00,"btc",11509,11440,11513,11335,4260,0.006
"79",2020-10-14 05:30:00,"btc",11440,11442,11547,11347,2690,-2e-04
"80",2020-10-13 05:30:00,"btc",11442,11560,11560,11392.5,3910,-0.0102
"81",2020-10-12 05:30:00,"btc",11560,11385,11698.9,11284,6370,0.0154
"82",2020-10-11 05:30:00,"btc",11385,11308,11430,11308,1480,0.0068
"83",2020-10-10 05:30:00,"btc",11308,11071,11450,11071,4170,0.0214
"84",2020-10-09 05:30:00,"btc",11071,10943,11102.4,10878,2570,0.0117
"85",2020-10-08 05:30:00,"btc",10943,10687,10943,10577,3640,0.024
"86",2020-10-07 05:30:00,"btc",10687,10613.7,10687,10584.1,1670,0.0069
"87",2020-10-06 05:30:00,"btc",10613.7,10807,10807,10592,3220,-0.0179
"88",2020-10-05 05:30:00,"btc",10807,10687,10807,10669,1780,0.0112
"89",2020-10-04 05:30:00,"btc",10687,10558.6,10694.1,10557.6,1630,0.0122
"90",2020-10-03 05:30:00,"btc",10558.6,10586,10608,10535,830,-0.0026
"91",2020-10-02 05:30:00,"btc",10586,10634,10634,10476,3740,-0.0045
"92",2020-10-01 05:30:00,"btc",10634,10795,10909,10523,5680,-0.0148
"93",2020-09-30 05:30:00,"btc",10794,10856,10856,10715,1500,-0.0057
"94",2020-09-29 05:30:00,"btc",10856,10712,10856,10697,1790,0.0134
"95",2020-09-28 05:30:00,"btc",10712,10803,10941,10712,3790,-0.0084
"96",2020-09-27 05:30:00,"btc",10803,10750,10807.1,10664,1750,0.0049
"97",2020-09-26 05:30:00,"btc",10750,10708,10776.9,10700.7,940,0.0039
"98",2020-09-25 05:30:00,"btc",10708,10754,10765,10629,2350,-0.0043
"99",2020-09-24 05:30:00,"btc",10754,10263,10760,10263,3200,0.0478
"100",2020-09-23 05:30:00,"btc",10263,10549,10549,10255,3090,-0.0271
"101",2020-09-22 05:30:00,"btc",10549,10435,10589,10435,2410,0.011
"102",2020-09-21 05:30:00,"btc",10434,10934.5,10980.9,10434,6010,-0.0458
"103",2020-09-20 05:30:00,"btc",10934.5,11099,11099,10848.2,1820,-0.0148
"104",2020-09-19 05:30:00,"btc",11099,10957.2,11127,10957.2,2470,0.0129
"105",2020-09-18 05:30:00,"btc",10957.2,10959,11022,10868,2260,-2e-04
"106",2020-09-17 05:30:00,"btc",10959,10971.3,11040.4,10812.7,2510,-0.0011
"107",2020-09-16 05:30:00,"btc",10971.3,10797,11091,10690.9,4800,0.0161
"108",2020-09-15 05:30:00,"btc",10797,10690,10899.9,10690,4990,0.0104
"109",2020-09-14 05:30:00,"btc",10686,10331,10754,10331,3680,0.0344
"110",2020-09-13 05:30:00,"btc",10331,10458,10560,10244,4040,-0.0121
"111",2020-09-12 05:30:00,"btc",10458,10405,10463.5,10352,1430,0.0051
"112",2020-09-11 05:30:00,"btc",10405,10355,10405,10220,2470,0.0048
"113",2020-09-10 05:30:00,"btc",10355,10240,10407,10240,3550,0.0112
"114",2020-09-09 05:30:00,"btc",10240,10149.8,10324,10030,2410,0.0089
"115",2020-09-08 05:30:00,"btc",10149.8,10397,10397,10007,6760,-0.0238
"116",2020-09-07 05:30:00,"btc",10397,10276,10397,9964.1,6300,0.0118
"117",2020-09-06 05:30:00,"btc",10276,10196.9,10325,10122,2760,0.0077
"118",2020-09-05 05:30:00,"btc",10197,10484.7,10517.7,10046.2,8510,-0.0274
"119",2020-09-04 05:30:00,"btc",10484.7,10170,10593,10170,13590,0.0309
"120",2020-09-03 05:30:00,"btc",10170,11408,11408,10011,15880,-0.1085
"121",2020-09-02 05:30:00,"btc",11408,11942,11942,11334,6190,-0.0447
"122",2020-09-01 05:30:00,"btc",11942,11671,12037,11616,5020,0.0232
"123",2020-08-31 05:30:00,"btc",11671,11729.9,11734,11639.1,2240,-0.005
"124",2020-08-30 05:30:00,"btc",11729.9,11492,11729.9,11492,2100,0.0207
"125",2020-08-29 05:30:00,"btc",11492,11545,11587,11476.3,1520,-0.0046
"126",2020-08-28 05:30:00,"btc",11545,11343,11545,11343,2020,0.0178
"127",2020-08-27 05:30:00,"btc",11343,11471.1,11471.1,11254,4810,-0.0112
"128",2020-08-26 05:30:00,"btc",11471,11341,11482,11316,2480,0.0115
"129",2020-08-25 05:30:00,"btc",11341,11768,11768,11200,6160,-0.0363
"130",2020-08-24 05:30:00,"btc",11768,11663,11817.9,11616.8,1990,0.009
"131",2020-08-23 05:30:00,"btc",11663,11685,11692.6,11551,1930,-0.0019
"132",2020-08-22 05:30:00,"btc",11685,11531,11690.7,11449,3460,0.0134
"133",2020-08-21 05:30:00,"btc",11531,11884,11889,11531,6100,-0.0297
"134",2020-08-20 05:30:00,"btc",11884,11778,11900,11719,2730,0.009
"135",2020-08-19 05:30:00,"btc",11778,11961.8,12004,11694.6,6290,-0.0154
"136",2020-08-18 05:30:00,"btc",11961.8,12300,12359,11927.2,7180,-0.0275
"137",2020-08-17 05:30:00,"btc",12300,11925,12415,11826.1,10120,0.0314
"138",2020-08-16 05:30:00,"btc",11925,11873.4,11925,11781,2710,0.0043
"139",2020-08-15 05:30:00,"btc",11873.4,11761,11977.4,11761,4040,0.0096
"140",2020-08-14 05:30:00,"btc",11761,11792.5,11824,11699,4650,-0.0027
"141",2020-08-13 05:30:00,"btc",11792.5,11589,11792.5,11388,5780,0.0174
"142",2020-08-12 05:30:00,"btc",11591,11379.8,11591,11257,5820,0.0186
"143",2020-08-11 05:30:00,"btc",11379.8,11892,11912,11278,7110,-0.0431
"144",2020-08-10 05:30:00,"btc",11892,11675.7,12024,11675.7,6570,0.0185
"145",2020-08-09 05:30:00,"btc",11675.7,11764,11782,11572,1570,-0.0075
"146",2020-08-08 05:30:00,"btc",11764,11580,11772,11564,1870,0.0159
"147",2020-08-07 05:30:00,"btc",11580,11759,11845,11509,5090,-0.0152
"148",2020-08-06 05:30:00,"btc",11759,11735.8,11858,11649.7,3900,0.002
"149",2020-08-05 05:30:00,"btc",11735.8,11184,11735.8,11182,5790,0.0493
"150",2020-08-04 05:30:00,"btc",11184,11226.5,11346.8,11096,3260,-0.0038
"151",2020-08-03 05:30:00,"btc",11226.5,11053.8,11389,11053.8,4090,0.0156
"152",2020-08-02 05:30:00,"btc",11053.8,11804.7,11917,11032,13220,-0.0636
"153",2020-08-01 05:30:00,"btc",11804.7,11350,11804.7,11307,10570,0.0401
"154",2020-07-31 05:30:00,"btc",11350,11123,11378,11038,5830,0.0204
"155",2020-07-30 05:30:00,"btc",11123,11117,11180,10965,4250,5e-04
"156",2020-07-29 05:30:00,"btc",11117,10932,11240,10929.2,8820,0.0169
"157",2020-07-28 05:30:00,"btc",10932,11044,11211.8,10761,9880,-0.0101
"158",2020-07-27 05:30:00,"btc",11044,9946.3,11249.1,9946.3,21580,0.1102
"159",2020-07-26 05:30:00,"btc",9948.1,9714.9,10008,9685.8,8940,0.024
"160",2020-07-25 05:30:00,"btc",9714.9,9559.1,9730.5,9559.1,2560,0.0163
"161",2020-07-24 05:30:00,"btc",9559.4,9615,9615,9505.3,2260,-0.0058
"162",2020-07-23 05:30:00,"btc",9615,9557.7,9642.9,9494.6,4700,0.006
"163",2020-07-22 05:30:00,"btc",9557.7,9402,9557.7,9349.3,4140,0.0166
"164",2020-07-21 05:30:00,"btc",9402,9179.2,9434,9179.2,5400,0.0243
"165",2020-07-20 05:30:00,"btc",9179.2,9231.2,9231.2,9169.7,1400,-0.0056
"166",2020-07-19 05:30:00,"btc",9231.2,9189.1,9231.2,9130.5,1440,0.0046
"167",2020-07-18 05:30:00,"btc",9189.1,9167.3,9200.1,9142.9,1170,0.0024
"168",2020-07-17 05:30:00,"btc",9167.3,9149.9,9172,9128.8,1060,0.0019
"169",2020-07-16 05:30:00,"btc",9149.9,9210.1,9215.7,9092.1,2870,-0.0065
"170",2020-07-15 05:30:00,"btc",9210.1,9263.4,9263.4,9195.7,900,-0.0058
"171",2020-07-14 05:30:00,"btc",9263.4,9252,9270.7,9194.8,2200,0.0012
"172",2020-07-13 05:30:00,"btc",9252,9315.8,9344.8,9238.1,1930,-0.0068
"173",2020-07-12 05:30:00,"btc",9315.8,9246.3,9315.8,9195.6,1860,0.0075
"174",2020-07-11 05:30:00,"btc",9246.3,9305.7,9305.7,9221.8,810,-0.0064
"175",2020-07-10 05:30:00,"btc",9305.7,9248.9,9305.7,9161.9,1420,0.0061
"176",2020-07-09 05:30:00,"btc",9248.9,9447,9447,9215,3710,-0.021
"177",2020-07-08 05:30:00,"btc",9447,9267.5,9480.7,9267.5,3810,0.0194
"178",2020-07-07 05:30:00,"btc",9267.5,9361,9361,9255.1,1630,-0.01
"179",2020-07-06 05:30:00,"btc",9361,9089.7,9361,9080.1,4260,0.0299
"180",2020-07-05 05:30:00,"btc",9089.7,9147.7,9152.3,9004.9,2080,-0.0063
"181",2020-07-04 05:30:00,"btc",9147.7,9073.9,9203.5,9060,1130,0.0081
"182",2020-07-03 05:30:00,"btc",9073.9,9100,9135.5,9058.1,1090,-0.0029
"183",2020-07-02 05:30:00,"btc",9100,9239.9,9266.1,8950.2,3790,-0.0151
"184",2020-07-01 05:30:00,"btc",9239.9,9150.6,9298,9109.5,2190,0.0098
"185",2020-06-30 05:30:00,"btc",9150.6,9194.4,9206.5,9077.1,1830,-0.0048
"186",2020-06-29 05:30:00,"btc",9194.4,9127.8,9242.1,9030.2,3640,0.0073
"187",2020-06-28 05:30:00,"btc",9127.8,9015.3,9193.2,8949.4,2110,0.0125
"188",2020-06-27 05:30:00,"btc",9015.3,9173.1,9199.5,8857.3,3370,-0.0172
"189",2020-06-26 05:30:00,"btc",9173.1,9257,9299,9054.1,3690,-0.0091
"190",2020-06-25 05:30:00,"btc",9257,9312.1,9344,9012.7,5550,-0.0059
"191",2020-06-24 05:30:00,"btc",9312.1,9635.1,9684.1,9222.3,5520,-0.0335
"192",2020-06-23 05:30:00,"btc",9635.1,9697.7,9724,9594.7,3420,-0.0065
"193",2020-06-22 05:30:00,"btc",9697.7,9298.1,9794.2,9285.2,5880,0.043
"194",2020-06-21 05:30:00,"btc",9298.1,9371.3,9431.1,9292.1,1340,-0.0078
"195",2020-06-20 05:30:00,"btc",9371.3,9315.5,9401,9178.6,1870,0.006
"196",2020-06-19 05:30:00,"btc",9315.5,9400,9439.9,9241.8,2620,-0.009
"197",2020-06-18 05:30:00,"btc",9400,9473.3,9496.4,9287.2,1660,-0.0077
"198",2020-06-17 05:30:00,"btc",9473.3,9534.4,9566,9261.3,3140,-0.0064
"199",2020-06-16 05:30:00,"btc",9534.4,9435,9589.9,9388.1,3440,0.0107
"200",2020-06-15 05:30:00,"btc",9433.9,9344.8,9510,8914.9,10160,0.0095
"201",2020-06-14 05:30:00,"btc",9345.4,9480.9,9486,9262,2690,-0.0143
"202",2020-06-13 05:30:00,"btc",9480.8,9468.3,9498.2,9363.6,1850,0.0013
"203",2020-06-12 05:30:00,"btc",9468.3,9272.2,9544,9246,5050,0.0211
"204",2020-06-11 05:30:00,"btc",9272.2,9898.8,9972.8,9088.6,15780,-0.0633
"205",2020-06-10 05:30:00,"btc",9898.8,9771.9,10004,9699.3,4460,0.0131
"206",2020-06-09 05:30:00,"btc",9770.8,9784.4,9875.9,9582.1,3400,-0.0013
"207",2020-06-08 05:30:00,"btc",9783.2,9747.1,9800,9650.4,2360,0.0038
"208",2020-06-07 05:30:00,"btc",9746.3,9668.4,9814,9402.3,4710,0.0081
"209",2020-06-06 05:30:00,"btc",9668.4,9620.4,9733,9552.6,1950,0.005
"210",2020-06-05 05:30:00,"btc",9620.5,9790.7,9861.8,9620.5,3620,-0.0174
"211",2020-06-04 05:30:00,"btc",9790.7,9672,9882.1,9477,4280,0.0123
"212",2020-06-03 05:30:00,"btc",9672,9530,9684,9400,2660,0.0149
"213",2020-06-02 05:30:00,"btc",9530,10221,10242,9197.4,21470,-0.0676
"214",2020-06-01 05:30:00,"btc",10221,9452.1,10390,9421.8,13430,0.0813
"215",2020-05-31 05:30:00,"btc",9452.1,9706.4,9707.2,9402.6,3690,-0.0262
"216",2020-05-30 05:30:00,"btc",9706.4,9426.2,9742,9338,6160,0.0297
"217",2020-05-29 05:30:00,"btc",9426.2,9589.3,9618.5,9352.3,3880,-0.017
"218",2020-05-28 05:30:00,"btc",9589.3,9210.3,9629.6,9121.7,7630,0.0411
"219",2020-05-27 05:30:00,"btc",9210.3,8845.5,9225,8822.8,5460,0.0412
"220",2020-05-26 05:30:00,"btc",8845.5,8902,9013.3,8705,3940,-0.0063
"221",2020-05-25 05:30:00,"btc",8902,8711.5,8960.8,8628.6,5610,0.0219
"222",2020-05-24 05:30:00,"btc",8711.5,9174.6,9300,8700,6730,-0.0505
"223",2020-05-23 05:30:00,"btc",9174.6,9162.4,9304,9088.6,2450,0.0013
"224",2020-05-22 05:30:00,"btc",9162.4,9059.5,9257.3,8935.5,3830,0.0114
"225",2020-05-21 05:30:00,"btc",9059.5,9502,9564,8821.4,11340,-0.0466
"226",2020-05-20 05:30:00,"btc",9502,9770.1,9840.6,9305.1,9600,-0.0274
"227",2020-05-19 05:30:00,"btc",9770.1,9714.8,9877.5,9470.2,5590,0.0057
"228",2020-05-18 05:30:00,"btc",9714.8,9668.2,9941.1,9462.4,9200,0.0048
"229",2020-05-17 05:30:00,"btc",9668.2,9388,9877.7,9334.2,9660,0.0298
"230",2020-05-16 05:30:00,"btc",9388,9313.3,9580,9224,4160,0.008
"231",2020-05-15 05:30:00,"btc",9313.3,9791,9836.5,9133.6,11340,-0.0488
"232",2020-05-14 05:30:00,"btc",9791,9312,9937.8,9267.5,12870,0.0514
"233",2020-05-13 05:30:00,"btc",9312,8811.4,9403.2,8799.5,9890,0.0568
"234",2020-05-12 05:30:00,"btc",8811.4,8555,8967,8526.6,5650,0.03
"235",2020-05-11 05:30:00,"btc",8555,8726,9135.8,8211.1,20560,-0.0196
"236",2020-05-10 05:30:00,"btc",8726,9537.7,9557.5,8107.4,26500,-0.0851
"237",2020-05-09 05:30:00,"btc",9537.9,9792.2,9900,9499,8260,-0.026
"238",2020-05-08 05:30:00,"btc",9792.8,9991,10025,9713.8,12200,-0.0187
"239",2020-05-07 05:30:00,"btc",9979.6,9150.4,10045,9050,19870,0.0897
"240",2020-05-06 05:30:00,"btc",9157.9,9020,9415.1,8918.3,8730,0.0153
"241",2020-05-05 05:30:00,"btc",9020.1,8871.2,9119.8,8770.9,7710,0.0174
"242",2020-05-04 05:30:00,"btc",8865.8,8901.6,8959,8535,9320,-0.0038
"243",2020-05-03 05:30:00,"btc",8899.8,8982.3,9198,8738.5,9720,-0.0092
"244",2020-05-02 05:30:00,"btc",8982.3,8822.9,8999,8763,5090,0.0181
"245",2020-05-01 05:30:00,"btc",8822.9,8630.8,9069.9,8630.8,7920,0.0217
"246",2020-04-30 05:30:00,"btc",8635.3,8773.8,9438.8,8416,29830,-0.0157
"247",2020-04-29 05:30:00,"btc",8773.3,7750.7,8918,7706.1,30210,0.1312
"248",2020-04-28 05:30:00,"btc",7755.8,7777.6,7777.7,7658.6,5620,-0.0028
"249",2020-04-27 05:30:00,"btc",7777.7,7698,7777.7,7623.4,6900,0.0105
"250",2020-04-26 05:30:00,"btc",7697.1,7538.5,7697.1,7487,5320,0.021
"251",2020-04-25 05:30:00,"btc",7538.5,7508.4,7700,7450.1,5170,0.0042
"252",2020-04-24 05:30:00,"btc",7506.8,7499,7614,7428.3,8800,0.0015
"253",2020-04-23 05:30:00,"btc",7495.2,7133.3,7744.9,7047.4,16380,0.0508
"254",2020-04-22 05:30:00,"btc",7133,6849.9,7164,6826.2,5150,0.0413
"255",2020-04-21 05:30:00,"btc",6850,6835,6955.6,6770.7,6460,0.0012
"256",2020-04-20 05:30:00,"btc",6841.9,7133.4,7235,6767.1,9960,-0.0409
"257",2020-04-19 05:30:00,"btc",7133.3,7268.8,7285.4,7058.7,4740,-0.0187
"258",2020-04-18 05:30:00,"btc",7269.1,7045.9,7300.1,7044.9,5200,0.0317
"259",2020-04-17 05:30:00,"btc",7045.8,7114.7,7158.9,7013.4,4680,-0.0097
"260",2020-04-16 05:30:00,"btc",7114.9,6629.1,7200,6500.4,17750,0.0725
"261",2020-04-15 05:30:00,"btc",6633.8,6874,6938.4,6621.3,6010,-0.0347
"262",2020-04-14 05:30:00,"btc",6872.4,6847.9,6984.9,6762.9,4300,0.0035
"263",2020-04-13 05:30:00,"btc",6848.7,6916.5,6916.5,6576.5,12680,-0.0093
"264",2020-04-12 05:30:00,"btc",6913,6884.5,7192.2,6797.6,8890,0.0041
"265",2020-04-11 05:30:00,"btc",6884.5,6874.3,6954.4,6780,4070,0.0013
"266",2020-04-10 05:30:00,"btc",6875.5,7293.7,7305.8,6756.4,15840,-0.0573
"267",2020-04-09 05:30:00,"btc",7293.5,7367.1,7370.7,7117,7750,-0.01
"268",2020-04-08 05:30:00,"btc",7367,7203,7420,7155.8,8180,0.0228
"269",2020-04-07 05:30:00,"btc",7203,7340.2,7452,7088,11990,-0.0195
"270",2020-04-06 05:30:00,"btc",7346,6780.2,7350.1,6779.9,14590,0.0838
"271",2020-04-05 05:30:00,"btc",6778,6880.6,6914.7,6693.4,5650,-0.0151
"272",2020-04-04 05:30:00,"btc",6881.6,6738.5,7010.8,6660,7120,0.0209
"273",2020-04-03 05:30:00,"btc",6740.8,6810.7,7048.1,6624.6,9970,-0.0114
"274",2020-04-02 05:30:00,"btc",6818.3,6685.7,7263.3,6591.3,20080,0.0215
"275",2020-04-01 05:30:00,"btc",6675,6429,6714.6,6180,11230,0.0385
"276",2020-03-31 05:30:00,"btc",6427.7,6409.1,6536,6350,5750,0.0031
"277",2020-03-30 05:30:00,"btc",6407.6,5893.7,6627.1,5880.9,12380,0.0874
"278",2020-03-29 05:30:00,"btc",5892.6,6252.3,6279.6,5892.6,11220,-0.0571
"279",2020-03-28 05:30:00,"btc",6249.3,6366,6366,6061.4,12960,-0.0189
"280",2020-03-27 05:30:00,"btc",6370,6755,6856,6277.8,11080,-0.0564
"281",2020-03-26 05:30:00,"btc",6750.7,6688.2,6790.1,6536.9,6730,0.0093
"282",2020-03-25 05:30:00,"btc",6688.2,6762,6968,6449.9,13790,-0.0109
"283",2020-03-24 05:30:00,"btc",6762,6491.2,6838.5,6406.1,16620,0.0417
"284",2020-03-23 05:30:00,"btc",6491.2,5820.1,6652.4,5682.7,19550,0.114
"285",2020-03-22 05:30:00,"btc",5827,6202.7,6410.6,5757.3,16280,-0.0604
"286",2020-03-21 05:30:00,"btc",6201.8,6211.1,6461,5884.7,12940,-6e-04
"287",2020-03-20 05:30:00,"btc",6205.8,6173.5,6897,5687.6,31080,0.0052
"288",2020-03-19 05:30:00,"btc",6173.4,5417.1,6412.6,5266.4,31250,0.1398
"289",2020-03-18 05:30:00,"btc",5416.2,5339,5452.7,5033.9,21130,0.0133
"290",2020-03-17 05:30:00,"btc",5345.2,5068.3,5564.2,4964.4,19600,0.0567
"291",2020-03-16 05:30:00,"btc",5058.5,5381.9,5381.9,4468,41780,-0.0603
"292",2020-03-15 05:30:00,"btc",5383.2,5217.1,5984.2,5133,22620,0.0316
"293",2020-03-14 05:30:00,"btc",5218.2,5621.8,5673.2,5099,18640,-0.0724
"294",2020-03-13 05:30:00,"btc",5625.4,4873.1,5965.3,4001,102820,0.1417
"295",2020-03-12 05:30:00,"btc",4927,7975.3,8001.7,4612.1,116680,-0.3818
"296",2020-03-11 05:30:00,"btc",7969.6,7917.9,8020.6,7635.1,10980,0.0071
"297",2020-03-10 05:30:00,"btc",7913.8,7965.5,8180,7779,10170,-0.0067
"298",2020-03-09 05:30:00,"btc",7967.3,8073.8,8214.9,7700,22560,-0.0132
"299",2020-03-08 05:30:00,"btc",8074,8917.2,8917.2,8049.5,25590,-0.0947
"300",2020-03-07 05:30:00,"btc",8919,9180.6,9231.1,8884.8,4490,-0.0285
"301",2020-03-06 05:30:00,"btc",9180.6,9085.6,9199.7,9016.1,3140,0.0099
"302",2020-03-05 05:30:00,"btc",9090.8,8795.3,9185,8795.3,5720,0.0344
"303",2020-03-04 05:30:00,"btc",8788.6,8791.1,8877.7,8718.4,4170,-3e-04
"304",2020-03-03 05:30:00,"btc",8791.1,8938.5,8940,8700,5320,-0.0164
"305",2020-03-02 05:30:00,"btc",8938.1,8556.8,8990.8,8524.6,5320,0.0435
"306",2020-03-01 05:30:00,"btc",8565.2,8561.5,8775,8460,5390,9e-04
"307",2020-02-29 05:30:00,"btc",8557.3,8730.6,8820.9,8557.3,2500,-0.0196
"308",2020-02-28 05:30:00,"btc",8728,8826.1,8908.3,8455.2,7090,-0.0111
"309",2020-02-27 05:30:00,"btc",8825.8,8813.2,8975,8555,8390,0.0014
"310",2020-02-26 05:30:00,"btc",8813.2,9324.8,9385.9,8652.7,14590,-0.0551
"311",2020-02-25 05:30:00,"btc",9327.5,9674,9686.6,9251.4,8490,-0.0358
"312",2020-02-24 05:30:00,"btc",9674.1,9983.8,10022,9484.3,6590,-0.0311
"313",2020-02-23 05:30:00,"btc",9985,9663,10001,9660.2,7300,0.0334
"314",2020-02-22 05:30:00,"btc",9662.4,9693,9714,9565.2,1840,-0.0032
"315",2020-02-21 05:30:00,"btc",9693.5,9609.2,9757.4,9567.9,11100,0.0089
